match_description|match_date|match_venue|match_location|match_result|team_name|innings_order|batsman_name|dismissal_mode|runs|balls|fours|sixes
Sunrisers Hyderabad vs Kolkata Knight Riders, 54th Match - Live Cricket Score, Commentary|2018-05-19|Rajiv Gandhi International Stadium,|Hyderabad|Kolkata Knight Riders won by 5 wkts|Sunrisers Hyderabad Innings|innings_1|Shikhar Dhawan|lbw b Prasidh|50|39|5|1
Sunrisers Hyderabad vs Kolkata Knight Riders, 54th Match - Live Cricket Score, Commentary|2018-05-19|Rajiv Gandhi International Stadium,|Hyderabad|Kolkata Knight Riders won by 5 wkts|Sunrisers Hyderabad Innings|innings_1|Shreevats Goswami (wk)|c A Russell b Kuldeep Yadav|35|26|4|1
Sunrisers Hyderabad vs Kolkata Knight Riders, 54th Match - Live Cricket Score, Commentary|2018-05-19|Rajiv Gandhi International Stadium,|Hyderabad|Kolkata Knight Riders won by 5 wkts|Sunrisers Hyderabad Innings|innings_1|Kane Williamson (c)|c A Russell b Searles|36|17|1|3
Sunrisers Hyderabad vs Kolkata Knight Riders, 54th Match - Live Cricket Score, Commentary|2018-05-19|Rajiv Gandhi International Stadium,|Hyderabad|Kolkata Knight Riders won by 5 wkts|Sunrisers Hyderabad Innings|innings_1|Manish Pandey|c (sub)Rinku Singh b Prasidh|25|22|2|1
Sunrisers Hyderabad vs Kolkata Knight Riders, 54th Match - Live Cricket Score, Commentary|2018-05-19|Rajiv Gandhi International Stadium,|Hyderabad|Kolkata Knight Riders won by 5 wkts|Sunrisers Hyderabad Innings|innings_1|Yusuf Pathan|c Uthappa b Narine|2|4|0|0
Sunrisers Hyderabad vs Kolkata Knight Riders, 54th Match - Live Cricket Score, Commentary|2018-05-19|Rajiv Gandhi International Stadium,|Hyderabad|Kolkata Knight Riders won by 5 wkts|Sunrisers Hyderabad Innings|innings_1|Carlos Brathwaite|c Karthik b A Russell|3|4|0|0
Sunrisers Hyderabad vs Kolkata Knight Riders, 54th Match - Live Cricket Score, Commentary|2018-05-19|Rajiv Gandhi International Stadium,|Hyderabad|Kolkata Knight Riders won by 5 wkts|Sunrisers Hyderabad Innings|innings_1|Shakib Al Hasan|c Narine b Prasidh|10|7|2|0
Sunrisers Hyderabad vs Kolkata Knight Riders, 54th Match - Live Cricket Score, Commentary|2018-05-19|Rajiv Gandhi International Stadium,|Hyderabad|Kolkata Knight Riders won by 5 wkts|Sunrisers Hyderabad Innings|innings_1|Rashid Khan|c Karthik b Prasidh|0|1|0|0
Sunrisers Hyderabad vs Kolkata Knight Riders, 54th Match - Live Cricket Score, Commentary|2018-05-19|Rajiv Gandhi International Stadium,|Hyderabad|Kolkata Knight Riders won by 5 wkts|Sunrisers Hyderabad Innings|innings_1|Bhuvneshwar Kumar|run out (Karthik)|0|1|0|0
Sunrisers Hyderabad vs Kolkata Knight Riders, 54th Match - Live Cricket Score, Commentary|2018-05-19|Rajiv Gandhi International Stadium,|Hyderabad|Kolkata Knight Riders won by 5 wkts|Sunrisers Hyderabad Innings|innings_1|Siddarth Kaul|not out|0|0|0|0
Sunrisers Hyderabad vs Kolkata Knight Riders, 54th Match - Live Cricket Score, Commentary|2018-05-19|Rajiv Gandhi International Stadium,|Hyderabad|Kolkata Knight Riders won by 5 wkts|Kolkata Knight Riders Innings|innings_2|Chris Lynn|c Manish Pandey b S Kaul|55|43|4|3
Sunrisers Hyderabad vs Kolkata Knight Riders, 54th Match - Live Cricket Score, Commentary|2018-05-19|Rajiv Gandhi International Stadium,|Hyderabad|Kolkata Knight Riders won by 5 wkts|Kolkata Knight Riders Innings|innings_2|Sunil Narine|c Manish Pandey b Shakib|29|10|4|2
Sunrisers Hyderabad vs Kolkata Knight Riders, 54th Match - Live Cricket Score, Commentary|2018-05-19|Rajiv Gandhi International Stadium,|Hyderabad|Kolkata Knight Riders won by 5 wkts|Kolkata Knight Riders Innings|innings_2|Robin Uthappa|c Goswami b C Brathwaite|45|34|3|2
Sunrisers Hyderabad vs Kolkata Knight Riders, 54th Match - Live Cricket Score, Commentary|2018-05-19|Rajiv Gandhi International Stadium,|Hyderabad|Kolkata Knight Riders won by 5 wkts|Kolkata Knight Riders Innings|innings_2|Dinesh Karthik (c & wk)|not out|26|22|1|1
Sunrisers Hyderabad vs Kolkata Knight Riders, 54th Match - Live Cricket Score, Commentary|2018-05-19|Rajiv Gandhi International Stadium,|Hyderabad|Kolkata Knight Riders won by 5 wkts|Kolkata Knight Riders Innings|innings_2|Andre Russell|c Manish Pandey b S Kaul|4|4|1|0
Sunrisers Hyderabad vs Kolkata Knight Riders, 54th Match - Live Cricket Score, Commentary|2018-05-19|Rajiv Gandhi International Stadium,|Hyderabad|Kolkata Knight Riders won by 5 wkts|Kolkata Knight Riders Innings|innings_2|Nitish Rana|c Bhuvneshwar b C Brathwaite|7|5|1|0
Sunrisers Hyderabad vs Kolkata Knight Riders, 54th Match - Live Cricket Score, Commentary|2018-05-19|Rajiv Gandhi International Stadium,|Hyderabad|Kolkata Knight Riders won by 5 wkts|Kolkata Knight Riders Innings|innings_2|Shubman Gill|not out|0|0|0|0
Delhi Daredevils vs Mumbai Indians, 55th Match - Live Cricket Score, Commentary|2018-05-20|Feroz Shah Kotla,|Delhi|Delhi Daredevils won by 11 runs|Delhi Daredevils Innings|innings_1|Prithvi Shaw|run out (Hardik Pandya)|12|8|2|0
Delhi Daredevils vs Mumbai Indians, 55th Match - Live Cricket Score, Commentary|2018-05-20|Feroz Shah Kotla,|Delhi|Delhi Daredevils won by 11 runs|Delhi Daredevils Innings|innings_1|Glenn Maxwell|b Bumrah|22|18|4|0
Delhi Daredevils vs Mumbai Indians, 55th Match - Live Cricket Score, Commentary|2018-05-20|Feroz Shah Kotla,|Delhi|Delhi Daredevils won by 11 runs|Delhi Daredevils Innings|innings_1|Shreyas Iyer (c)|c Krunal Pandya b Markande|6|10|0|0
Delhi Daredevils vs Mumbai Indians, 55th Match - Live Cricket Score, Commentary|2018-05-20|Feroz Shah Kotla,|Delhi|Delhi Daredevils won by 11 runs|Delhi Daredevils Innings|innings_1|Rishabh Pant (wk)|c Pollard b Krunal Pandya|64|44|4|4
Delhi Daredevils vs Mumbai Indians, 55th Match - Live Cricket Score, Commentary|2018-05-20|Feroz Shah Kotla,|Delhi|Delhi Daredevils won by 11 runs|Delhi Daredevils Innings|innings_1|Vijay Shankar|not out|43|30|3|2
Delhi Daredevils vs Mumbai Indians, 55th Match - Live Cricket Score, Commentary|2018-05-20|Feroz Shah Kotla,|Delhi|Delhi Daredevils won by 11 runs|Delhi Daredevils Innings|innings_1|Abhishek Sharma|not out|15|10|0|1
Delhi Daredevils vs Mumbai Indians, 55th Match - Live Cricket Score, Commentary|2018-05-20|Feroz Shah Kotla,|Delhi|Delhi Daredevils won by 11 runs|Mumbai Indians Innings|innings_2|Suryakumar Yadav|c Vijay Shankar b Lamichhane|12|4|1|1
Delhi Daredevils vs Mumbai Indians, 55th Match - Live Cricket Score, Commentary|2018-05-20|Feroz Shah Kotla,|Delhi|Delhi Daredevils won by 11 runs|Mumbai Indians Innings|innings_2|Evin Lewis|st Pant b A Mishra|48|31|3|4
Delhi Daredevils vs Mumbai Indians, 55th Match - Live Cricket Score, Commentary|2018-05-20|Feroz Shah Kotla,|Delhi|Delhi Daredevils won by 11 runs|Mumbai Indians Innings|innings_2|Ishan Kishan (wk)|c Vijay Shankar b A Mishra|5|13|0|0
Delhi Daredevils vs Mumbai Indians, 55th Match - Live Cricket Score, Commentary|2018-05-20|Feroz Shah Kotla,|Delhi|Delhi Daredevils won by 11 runs|Mumbai Indians Innings|innings_2|Kieron Pollard|c Boult b Lamichhane|7|7|0|0
Delhi Daredevils vs Mumbai Indians, 55th Match - Live Cricket Score, Commentary|2018-05-20|Feroz Shah Kotla,|Delhi|Delhi Daredevils won by 11 runs|Mumbai Indians Innings|innings_2|Rohit Sharma (c)|c Boult b Harshal Patel|13|11|1|0
Delhi Daredevils vs Mumbai Indians, 55th Match - Live Cricket Score, Commentary|2018-05-20|Feroz Shah Kotla,|Delhi|Delhi Daredevils won by 11 runs|Mumbai Indians Innings|innings_2|Krunal Pandya|c (sub)Rahul Tewatia b Lamichhane|4|3|1|0
Delhi Daredevils vs Mumbai Indians, 55th Match - Live Cricket Score, Commentary|2018-05-20|Feroz Shah Kotla,|Delhi|Delhi Daredevils won by 11 runs|Mumbai Indians Innings|innings_2|Hardik Pandya|c (sub)Rahul Tewatia b A Mishra|27|17|2|1
Delhi Daredevils vs Mumbai Indians, 55th Match - Live Cricket Score, Commentary|2018-05-20|Feroz Shah Kotla,|Delhi|Delhi Daredevils won by 11 runs|Mumbai Indians Innings|innings_2|Ben Cutting|c Maxwell b Harshal Patel|37|20|2|3
Delhi Daredevils vs Mumbai Indians, 55th Match - Live Cricket Score, Commentary|2018-05-20|Feroz Shah Kotla,|Delhi|Delhi Daredevils won by 11 runs|Mumbai Indians Innings|innings_2|Mayank Markande|b Boult|3|10|0|0
Delhi Daredevils vs Mumbai Indians, 55th Match - Live Cricket Score, Commentary|2018-05-20|Feroz Shah Kotla,|Delhi|Delhi Daredevils won by 11 runs|Mumbai Indians Innings|innings_2|Jasprit Bumrah|c Boult b Harshal Patel|0|1|0|0
Delhi Daredevils vs Mumbai Indians, 55th Match - Live Cricket Score, Commentary|2018-05-20|Feroz Shah Kotla,|Delhi|Delhi Daredevils won by 11 runs|Mumbai Indians Innings|innings_2|Mustafizur Rahman|not out|0|0|0|0
Chennai Super Kings vs Kings XI Punjab, 56th Match - Live Cricket Score, Commentary|2018-05-20|Maharashtra Cricket Association Stadium,|Pune|Chennai Super Kings won by 5 wkts|Kings XI Punjab Innings|innings_1|Lokesh Rahul (wk)|b Lungi Ngidi|7|11|1|0
Chennai Super Kings vs Kings XI Punjab, 56th Match - Live Cricket Score, Commentary|2018-05-20|Maharashtra Cricket Association Stadium,|Pune|Chennai Super Kings won by 5 wkts|Kings XI Punjab Innings|innings_1|Chris Gayle|c Dhoni b Lungi Ngidi|0|2|0|0
Chennai Super Kings vs Kings XI Punjab, 56th Match - Live Cricket Score, Commentary|2018-05-20|Maharashtra Cricket Association Stadium,|Pune|Chennai Super Kings won by 5 wkts|Kings XI Punjab Innings|innings_1|Aaron Finch|c Raina b D Chahar|4|6|1|0
Chennai Super Kings vs Kings XI Punjab, 56th Match - Live Cricket Score, Commentary|2018-05-20|Maharashtra Cricket Association Stadium,|Pune|Chennai Super Kings won by 5 wkts|Kings XI Punjab Innings|innings_1|Manoj Tiwary|c Dhoni b Ravindra Jadeja|35|30|3|1
Chennai Super Kings vs Kings XI Punjab, 56th Match - Live Cricket Score, Commentary|2018-05-20|Maharashtra Cricket Association Stadium,|Pune|Chennai Super Kings won by 5 wkts|Kings XI Punjab Innings|innings_1|David Miller|b DJ Bravo|24|22|1|1
Chennai Super Kings vs Kings XI Punjab, 56th Match - Live Cricket Score, Commentary|2018-05-20|Maharashtra Cricket Association Stadium,|Pune|Chennai Super Kings won by 5 wkts|Kings XI Punjab Innings|innings_1|Karun Nair|c D Chahar b DJ Bravo|54|26|3|5
Chennai Super Kings vs Kings XI Punjab, 56th Match - Live Cricket Score, Commentary|2018-05-20|Maharashtra Cricket Association Stadium,|Pune|Chennai Super Kings won by 5 wkts|Kings XI Punjab Innings|innings_1|Axar Patel|c Billings b SN Thakur|14|12|0|1
Chennai Super Kings vs Kings XI Punjab, 56th Match - Live Cricket Score, Commentary|2018-05-20|Maharashtra Cricket Association Stadium,|Pune|Chennai Super Kings won by 5 wkts|Kings XI Punjab Innings|innings_1|Ravichandran Ashwin (c)|c Dhoni b Lungi Ngidi|0|1|0|0
Chennai Super Kings vs Kings XI Punjab, 56th Match - Live Cricket Score, Commentary|2018-05-20|Maharashtra Cricket Association Stadium,|Pune|Chennai Super Kings won by 5 wkts|Kings XI Punjab Innings|innings_1|Andrew Tye|c Raina b Lungi Ngidi|0|2|0|0
Chennai Super Kings vs Kings XI Punjab, 56th Match - Live Cricket Score, Commentary|2018-05-20|Maharashtra Cricket Association Stadium,|Pune|Chennai Super Kings won by 5 wkts|Kings XI Punjab Innings|innings_1|Mohit Sharma|not out|2|3|0|0
Chennai Super Kings vs Kings XI Punjab, 56th Match - Live Cricket Score, Commentary|2018-05-20|Maharashtra Cricket Association Stadium,|Pune|Chennai Super Kings won by 5 wkts|Kings XI Punjab Innings|innings_1|Ankit Rajpoot|c du Plessis b SN Thakur|2|4|0|0
Chennai Super Kings vs Kings XI Punjab, 56th Match - Live Cricket Score, Commentary|2018-05-20|Maharashtra Cricket Association Stadium,|Pune|Chennai Super Kings won by 5 wkts|Chennai Super Kings Innings|innings_2|Ambati Rayudu|c Rahul b Mohit Sharma|1|3|0|0
Chennai Super Kings vs Kings XI Punjab, 56th Match - Live Cricket Score, Commentary|2018-05-20|Maharashtra Cricket Association Stadium,|Pune|Chennai Super Kings won by 5 wkts|Chennai Super Kings Innings|innings_2|Faf du Plessis|c Gayle b Rajpoot|14|15|3|0
Chennai Super Kings vs Kings XI Punjab, 56th Match - Live Cricket Score, Commentary|2018-05-20|Maharashtra Cricket Association Stadium,|Pune|Chennai Super Kings won by 5 wkts|Chennai Super Kings Innings|innings_2|Suresh Raina|not out|61|48|4|2
Chennai Super Kings vs Kings XI Punjab, 56th Match - Live Cricket Score, Commentary|2018-05-20|Maharashtra Cricket Association Stadium,|Pune|Chennai Super Kings won by 5 wkts|Chennai Super Kings Innings|innings_2|Sam Billings|b Rajpoot|0|1|0|0
Chennai Super Kings vs Kings XI Punjab, 56th Match - Live Cricket Score, Commentary|2018-05-20|Maharashtra Cricket Association Stadium,|Pune|Chennai Super Kings won by 5 wkts|Chennai Super Kings Innings|innings_2|Harbhajan Singh|lbw b Ashwin|19|22|2|1
Chennai Super Kings vs Kings XI Punjab, 56th Match - Live Cricket Score, Commentary|2018-05-20|Maharashtra Cricket Association Stadium,|Pune|Chennai Super Kings won by 5 wkts|Chennai Super Kings Innings|innings_2|Deepak Chahar|c Mohit Sharma b Ashwin|39|20|1|3
Chennai Super Kings vs Kings XI Punjab, 56th Match - Live Cricket Score, Commentary|2018-05-20|Maharashtra Cricket Association Stadium,|Pune|Chennai Super Kings won by 5 wkts|Chennai Super Kings Innings|innings_2|MS Dhoni (c & wk)|not out|16|7|1|1
Sunrisers Hyderabad vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary|2018-05-22|Wankhede Stadium,|Mumbai|Chennai Super Kings won by 2 wkts|Sunrisers Hyderabad Innings|innings_1|Shikhar Dhawan|b D Chahar|0|1|0|0
Sunrisers Hyderabad vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary|2018-05-22|Wankhede Stadium,|Mumbai|Chennai Super Kings won by 2 wkts|Sunrisers Hyderabad Innings|innings_1|Shreevats Goswami (wk)|c & b Lungi Ngidi|12|9|2|0
Sunrisers Hyderabad vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary|2018-05-22|Wankhede Stadium,|Mumbai|Chennai Super Kings won by 2 wkts|Sunrisers Hyderabad Innings|innings_1|Kane Williamson (c)|c Dhoni b SN Thakur|24|15|4|0
Sunrisers Hyderabad vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary|2018-05-22|Wankhede Stadium,|Mumbai|Chennai Super Kings won by 2 wkts|Sunrisers Hyderabad Innings|innings_1|Manish Pandey|c & b Ravindra Jadeja|8|16|0|0
Sunrisers Hyderabad vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary|2018-05-22|Wankhede Stadium,|Mumbai|Chennai Super Kings won by 2 wkts|Sunrisers Hyderabad Innings|innings_1|Shakib Al Hasan|c Dhoni b DJ Bravo|12|10|2|0
Sunrisers Hyderabad vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary|2018-05-22|Wankhede Stadium,|Mumbai|Chennai Super Kings won by 2 wkts|Sunrisers Hyderabad Innings|innings_1|Yusuf Pathan|c & b DJ Bravo|24|29|3|0
Sunrisers Hyderabad vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary|2018-05-22|Wankhede Stadium,|Mumbai|Chennai Super Kings won by 2 wkts|Sunrisers Hyderabad Innings|innings_1|Carlos Brathwaite|not out|43|29|1|4
Sunrisers Hyderabad vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary|2018-05-22|Wankhede Stadium,|Mumbai|Chennai Super Kings won by 2 wkts|Sunrisers Hyderabad Innings|innings_1|Bhuvneshwar Kumar|run out (Dhoni)|7|11|0|0
Sunrisers Hyderabad vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary|2018-05-22|Wankhede Stadium,|Mumbai|Chennai Super Kings won by 2 wkts|Chennai Super Kings Innings|innings_2|Shane Watson|c Goswami b Bhuvneshwar|0|5|0|0
Sunrisers Hyderabad vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary|2018-05-22|Wankhede Stadium,|Mumbai|Chennai Super Kings won by 2 wkts|Chennai Super Kings Innings|innings_2|Faf du Plessis|not out|67|42|5|4
Sunrisers Hyderabad vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary|2018-05-22|Wankhede Stadium,|Mumbai|Chennai Super Kings won by 2 wkts|Chennai Super Kings Innings|innings_2|Suresh Raina|b S Kaul|22|13|4|0
Sunrisers Hyderabad vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary|2018-05-22|Wankhede Stadium,|Mumbai|Chennai Super Kings won by 2 wkts|Chennai Super Kings Innings|innings_2|Ambati Rayudu|b S Kaul|0|1|0|0
Sunrisers Hyderabad vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary|2018-05-22|Wankhede Stadium,|Mumbai|Chennai Super Kings won by 2 wkts|Chennai Super Kings Innings|innings_2|MS Dhoni (c & wk)|b Rashid Khan|9|18|1|0
Sunrisers Hyderabad vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary|2018-05-22|Wankhede Stadium,|Mumbai|Chennai Super Kings won by 2 wkts|Chennai Super Kings Innings|innings_2|Dwayne Bravo|c Dhawan b Rashid Khan|7|11|0|0
Sunrisers Hyderabad vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary|2018-05-22|Wankhede Stadium,|Mumbai|Chennai Super Kings won by 2 wkts|Chennai Super Kings Innings|innings_2|Ravindra Jadeja|c & b Sandeep Sharma|3|5|0|0
Sunrisers Hyderabad vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary|2018-05-22|Wankhede Stadium,|Mumbai|Chennai Super Kings won by 2 wkts|Chennai Super Kings Innings|innings_2|Deepak Chahar|c C Brathwaite b Sandeep Sharma|10|6|0|1
Sunrisers Hyderabad vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary|2018-05-22|Wankhede Stadium,|Mumbai|Chennai Super Kings won by 2 wkts|Chennai Super Kings Innings|innings_2|Harbhajan Singh|run out (Rashid Khan/C Brathwaite)|2|9|0|0
Sunrisers Hyderabad vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary|2018-05-22|Wankhede Stadium,|Mumbai|Chennai Super Kings won by 2 wkts|Chennai Super Kings Innings|innings_2|Shardul Thakur|not out|15|5|3|0
Kolkata Knight Riders vs Rajasthan Royals, Eliminator - Live Cricket Score, Commentary|2018-05-23|Eden Gardens,|Kolkata|Kolkata Knight Riders won by 25 runs|Kolkata Knight Riders Innings|innings_1|Sunil Narine|st Klaasen b Gowtham|4|2|1|0
Kolkata Knight Riders vs Rajasthan Royals, Eliminator - Live Cricket Score, Commentary|2018-05-23|Eden Gardens,|Kolkata|Kolkata Knight Riders won by 25 runs|Kolkata Knight Riders Innings|innings_1|Chris Lynn|c & b Shreyas Gopal|18|22|2|0
Kolkata Knight Riders vs Rajasthan Royals, Eliminator - Live Cricket Score, Commentary|2018-05-23|Eden Gardens,|Kolkata|Kolkata Knight Riders won by 25 runs|Kolkata Knight Riders Innings|innings_1|Robin Uthappa|c & b Gowtham|3|7|0|0
Kolkata Knight Riders vs Rajasthan Royals, Eliminator - Live Cricket Score, Commentary|2018-05-23|Eden Gardens,|Kolkata|Kolkata Knight Riders won by 25 runs|Kolkata Knight Riders Innings|innings_1|Nitish Rana|c Unadkat b Jofra Archer|3|5|0|0
Kolkata Knight Riders vs Rajasthan Royals, Eliminator - Live Cricket Score, Commentary|2018-05-23|Eden Gardens,|Kolkata|Kolkata Knight Riders won by 25 runs|Kolkata Knight Riders Innings|innings_1|Dinesh Karthik (c & wk)|c A Rahane b Laughlin|52|38|4|2
Kolkata Knight Riders vs Rajasthan Royals, Eliminator - Live Cricket Score, Commentary|2018-05-23|Eden Gardens,|Kolkata|Kolkata Knight Riders won by 25 runs|Kolkata Knight Riders Innings|innings_1|Shubman Gill|c Klaasen b Jofra Archer|28|17|3|1
Kolkata Knight Riders vs Rajasthan Royals, Eliminator - Live Cricket Score, Commentary|2018-05-23|Eden Gardens,|Kolkata|Kolkata Knight Riders won by 25 runs|Kolkata Knight Riders Innings|innings_1|Andre Russell|not out|49|25|3|5
Kolkata Knight Riders vs Rajasthan Royals, Eliminator - Live Cricket Score, Commentary|2018-05-23|Eden Gardens,|Kolkata|Kolkata Knight Riders won by 25 runs|Kolkata Knight Riders Innings|innings_1|Javon Searles|c Jofra Archer b Laughlin|2|5|0|0
Kolkata Knight Riders vs Rajasthan Royals, Eliminator - Live Cricket Score, Commentary|2018-05-23|Eden Gardens,|Kolkata|Kolkata Knight Riders won by 25 runs|Kolkata Knight Riders Innings|innings_1|Piyush Chawla|not out|0|0|0|0
Kolkata Knight Riders vs Rajasthan Royals, Eliminator - Live Cricket Score, Commentary|2018-05-23|Eden Gardens,|Kolkata|Kolkata Knight Riders won by 25 runs|Rajasthan Royals Innings|innings_2|Ajinkya Rahane (c)|c & b Kuldeep Yadav|46|41|4|1
Kolkata Knight Riders vs Rajasthan Royals, Eliminator - Live Cricket Score, Commentary|2018-05-23|Eden Gardens,|Kolkata|Kolkata Knight Riders won by 25 runs|Rajasthan Royals Innings|innings_2|Rahul Tripathi|c & b Chawla|20|13|1|2
Kolkata Knight Riders vs Rajasthan Royals, Eliminator - Live Cricket Score, Commentary|2018-05-23|Eden Gardens,|Kolkata|Kolkata Knight Riders won by 25 runs|Rajasthan Royals Innings|innings_2|Sanju Samson|c Searles b Chawla|50|38|4|2
Kolkata Knight Riders vs Rajasthan Royals, Eliminator - Live Cricket Score, Commentary|2018-05-23|Eden Gardens,|Kolkata|Kolkata Knight Riders won by 25 runs|Rajasthan Royals Innings|innings_2|Heinrich Klaasen (wk)|not out|18|18|1|0
